order_id,order_date,customer_id,city,province,product_id,brand,quantity,item_price,total_price
1733482,2019-12-17,16782,Jakarta Timur,DKI Jakarta,P3589,BRAND_S,4,1465000,5860000
1734040,2019-12-17,17360,Jakarta Pusat,DKI Jakarta,P4064,BRAND_W,1,303000,303000
1733512,2019-12-17,14834,Jakarta Selatan,DKI Jakarta,P2494,BRAND_P,6,1045000,6270000
1734133,2019-12-17,13488,Surabaya,Jawa Timur,P2895,BRAND_R,4,1325000,5300000
1734064,2019-12-17,12748,Jakarta Utara,DKI Jakarta,P0167,BRAND_A,1,1325000,1325000
1734202,2019-12-17,0,unknown,unknown,P1746,BRAND_H,9,583000,5247000
1734082,2019-12-17,15977,Surakarta,Jawa Tengah,P0414,BRAND_B,2,2987000,5974000
1734196,2019-12-17,0,unknown,unknown,P0820,BRAND_C,2,583000,1166000
1734136,2019-12-17,17297,Bekasi,Jawa Barat,P3602,BRAND_S,1,695000,695000
1734109,2019-12-17,16474,Jakarta Selatan,DKI Jakarta,P0711,BRAND_C,4,520000,2080000
1734202,2019-12-17,0,unknown,unknown,P4204,BRAND_Z,2,583000,1166000
1734202,2019-12-17,0,unknown,unknown,P2389,BRAND_O,1,1164000,1164000
1734256,2019-12-17,13319,Yogyakarta,Yogyakarta,P3827,BRAND_V,12,695000,8340000
1734223,2019-12-17,17590,Jakarta Pusat,DKI Jakarta,P4069,BRAND_W,1,450000,450000
1734163,2019-12-17,14911,Palangkaraya,Kalimantan Tengah,P1854,BRAND_I,12,590000,7080000
1734202,2019-12-17,0,unknown,unknown,P1554,BRAND_G,3,2039000,6117000
1733434,2019-12-17,16311,Jakarta Selatan,DKI Jakarta,P1205,BRAND_E,6,740000,4440000
1733551,2019-12-17,14911,Palangkaraya,Kalimantan Tengah,P2326,BRAND_N,24,149000,3576000
1734202,2019-12-17,0,unknown,unknown,P1752,BRAND_H,2,583000,1166000
1734283,2019-12-17,16261,Jakarta Utara,DKI Jakarta,P3045,BRAND_R,1,450000,450000
1734055,2019-12-17,15311,Bogor,Jawa Barat,P0852,BRAND_C,36,376000,13536000
1734040,2019-12-17,17360,Jakarta Pusat,DKI Jakarta,P1488,BRAND_G,4,590000,2360000
1733584,2019-12-17,13924,Jakarta Barat,DKI Jakarta,P4086,BRAND_W,10,310000,3100000
1734196,2019-12-17,0,unknown,unknown,P0675,BRAND_C,1,303000,303000
1734202,2019-12-17,0,unknown,unknown,P2582,BRAND_P,1,873000,873000
1734124,2019-12-17,17338,Tangerang,Banten,P3950,BRAND_W,2,1325000,2650000
1734124,2019-12-17,17338,Tangerang,Banten,P2556,BRAND_P,3,1045000,3135000
1733941,2019-12-17,16330,Jakarta Utara,DKI Jakarta,P0065,BRAND_A,1,2987000,2987000
1733581,2019-12-17,16655,Jakarta Timur,DKI Jakarta,P2814,BRAND_P,12,303000,3636000
1734202,2019-12-17,0,unknown,unknown,P1633,BRAND_G,1,1902000,1902000
1734202,2019-12-17,0,unknown,unknown,P1406,BRAND_F,2,6998000,13996000
1734244,2019-12-17,14051,Jakarta Selatan,DKI Jakarta,P3936,BRAND_W,48,2620000,125760000
1734124,2019-12-17,17338,Tangerang,Banten,P1685,BRAND_H,1,747000,747000
1734085,2019-12-17,17371,Surakarta,Jawa Tengah,P3329,BRAND_S,2,1325000,2650000
1734295,2019-12-17,12936,Semarang,Jawa Tengah,P1876,BRAND_J,1,149000,149000
1733680,2019-12-17,17073,Jakarta Timur,DKI Jakarta,P3521,BRAND_S,2,159000,318000
1733422,2019-12-17,15699,Jakarta Pusat,DKI Jakarta,P3459,BRAND_S,1,10495000,10495000
1734217,2019-12-17,17759,Jakarta Selatan,DKI Jakarta,P0906,BRAND_C,2,450000,900000
1734088,2019-12-17,16985,Jakarta Utara,DKI Jakarta,P4027,BRAND_W,12,520000,6240000
1734055,2019-12-17,15311,Bogor,Jawa Barat,P3549,BRAND_S,12,310000,3720000
1734196,2019-12-17,0,unknown,unknown,P3317,BRAND_S,1,450000,450000
1734277,2019-12-17,16811,Jakarta Selatan,DKI Jakarta,P0754,BRAND_C,6,747000,4482000
1734196,2019-12-17,0,unknown,unknown,P1663,BRAND_G,1,1748000,1748000
1734202,2019-12-17,0,unknown,unknown,P1519,BRAND_G,22,159000,3498000
1734202,2019-12-17,0,unknown,unknown,P2011,BRAND_L,2,873000,1746000
1734169,2019-12-17,16164,Bogor,Jawa Barat,P3864,BRAND_V,10,740000,7400000
1734202,2019-12-17,0,unknown,unknown,P3320,BRAND_S,1,2913000,2913000
1734202,2019-12-17,0,unknown,unknown,P0132,BRAND_A,4,450000,1800000
1734028,2019-12-17,14467,Jakarta Selatan,DKI Jakarta,P1306,BRAND_F,4,1325000,5300000
1734265,2019-12-17,16376,Semarang,Jawa Tengah,P1144,BRAND_D,20,450000,9000000
1733533,2019-12-17,0,unknown,unknown,P2088,BRAND_L,1,2928000,2928000
1734208,2019-12-17,14329,Jakarta Selatan,DKI Jakarta,P3863,BRAND_V,3,2095000,6285000
1734280,2019-12-17,14911,Palangkaraya,Kalimantan Tengah,P0529,BRAND_B,50,159000,7950000
1734124,2019-12-17,17338,Tangerang,Banten,P0167,BRAND_A,1,1325000,1325000
1734202,2019-12-17,0,unknown,unknown,P0004,BRAND_D,1,873000,873000
1734196,2019-12-17,0,unknown,unknown,P3484,BRAND_S,1,1748000,1748000
1734226,2019-12-17,15039,Jakarta Pusat,DKI Jakarta,P2667,BRAND_P,1,1920000,1920000
1734034,2019-12-17,15150,Jakarta Pusat,DKI Jakarta,P2489,BRAND_P,6,1045000,6270000
1734124,2019-12-17,17338,Tangerang,Banten,P0047,BRAND_A,1,2795000,2795000
1734052,2019-12-17,13569,Jakarta Timur,DKI Jakarta,P3588,BRAND_S,1,695000,695000
1734196,2019-12-17,0,unknown,unknown,P1913,BRAND_J,1,1458000,1458000
1734202,2019-12-17,0,unknown,unknown,P3192,BRAND_S,1,303000,303000
1733533,2019-12-17,0,unknown,unknown,P0809,BRAND_C,1,5833000,5833000
1734280,2019-12-17,14911,Palangkaraya,Kalimantan Tengah,P4073,BRAND_W,24,113000,2712000
1734196,2019-12-17,0,unknown,unknown,P2467,BRAND_P,1,303000,303000
1734076,2019-12-17,16722,Bekasi,Jawa Barat,P4126,BRAND_W,25,159000,3975000
1734202,2019-12-17,0,unknown,unknown,P1684,BRAND_H,1,1458000,1458000
1734238,2019-12-17,13985,Bekasi,Jawa Barat,P1803,BRAND_H,4,1745000,6980000
1734265,2019-12-17,16376,Semarang,Jawa Tengah,P1695,BRAND_H,1,747000,747000
1734073,2019-12-17,12705,Denpasar,Bali,P3352,BRAND_S,4,1745000,6980000
1734223,2019-12-17,17590,Jakarta Pusat,DKI Jakarta,P2101,BRAND_L,2,590000,1180000
1734115,2019-12-17,14251,Malang,Jawa Timur,P3335,BRAND_S,18,1045000,18810000
1734196,2019-12-17,0,unknown,unknown,P3341,BRAND_S,1,450000,450000
1734202,2019-12-17,0,unknown,unknown,P0106,BRAND_A,1,1164000,1164000
1734124,2019-12-17,17338,Tangerang,Banten,P2866,BRAND_R,4,1045000,4180000
1733578,2019-12-17,14534,Bandung,Jawa Barat,P0255,BRAND_A,6,604000,3624000
1734205,2019-12-17,14505,Jakarta Timur,DKI Jakarta,P1681,BRAND_H,3,747000,2241000
1734202,2019-12-17,0,unknown,unknown,P2099,BRAND_L,1,1458000,1458000
1734160,2019-12-17,14422,Jakarta Pusat,DKI Jakarta,P1884,BRAND_J,12,740000,8880000
1734262,2019-12-17,15965,Tangerang,Banten,P1251,BRAND_E,2,1500000,3000000
1734091,2019-12-17,15498,Semarang,Jawa Tengah,P1681,BRAND_H,12,747000,8964000
1734202,2019-12-17,0,unknown,unknown,P4009,BRAND_W,1,2039000,2039000
1734121,2019-12-17,13322,Yogyakarta,Yogyakarta,P3055,BRAND_R,2,2375000,4750000
1733608,2019-12-17,13268,Yogyakarta,Yogyakarta,P0249,BRAND_A,24,159000,3816000
1734028,2019-12-17,14467,Jakarta Selatan,DKI Jakarta,P2472,BRAND_P,1,520000,520000
1734196,2019-12-17,0,unknown,unknown,P2362,BRAND_O,1,1027000,1027000
1734247,2019-12-17,12775,Pekanbaru,Riau,P0749,BRAND_C,12,303000,3636000
1734196,2019-12-17,0,unknown,unknown,P0807,BRAND_C,9,303000,2727000
1734100,2019-12-17,12656,Makassar,Sulawesi Selatan,P3080,BRAND_R,6,1045000,6270000
1733479,2019-12-17,17600,Bogor,Jawa Barat,P3391,BRAND_S,6,1045000,6270000
1734253,2019-12-17,12465,Medan,Sumatra Utara,P2281,BRAND_M,12,310000,3720000
1733566,2019-12-17,15877,Malang,Jawa Timur,P2099,BRAND_L,1,590000,590000
1734217,2019-12-17,17759,Jakarta Selatan,DKI Jakarta,P2112,BRAND_M,1,450000,450000
1733455,2019-12-17,13456,Jakarta Barat,DKI Jakarta,P3907,BRAND_V,24,310000,7440000
1733461,2019-12-17,13408,Jakarta Timur,DKI Jakarta,P2625,BRAND_P,36,450000,16200000
1733473,2019-12-17,15845,Bogor,Jawa Barat,P3948,BRAND_W,3,2095000,6285000
1733854,2019-12-17,17238,Jakarta Timur,DKI Jakarta,P1928,BRAND_K,16,450000,7200000
1734214,2019-12-17,13599,Jakarta Selatan,DKI Jakarta,P4049,BRAND_W,12,747000,8964000
1734217,2019-12-17,17759,Jakarta Selatan,DKI Jakarta,P2437,BRAND_P,3,240000,720000
1733473,2019-12-17,15845,Bogor,Jawa Barat,P2488,BRAND_P,18,1045000,18810000
1734124,2019-12-17,17338,Tangerang,Banten,P2439,BRAND_P,4,159000,636000
1734202,2019-12-17,0,unknown,unknown,P0585,BRAND_B,11,159000,1749000
1733533,2019-12-17,0,unknown,unknown,P2521,BRAND_P,13,3789000,49257000
1734205,2019-12-17,14505,Jakarta Timur,DKI Jakarta,P2080,BRAND_L,1,2095000,2095000
1734112,2019-12-17,0,unknown,unknown,P0890,BRAND_C,10,100000,1000000
1734202,2019-12-17,0,unknown,unknown,P1896,BRAND_J,1,1458000,1458000
1734202,2019-12-17,0,unknown,unknown,P0804,BRAND_C,2,583000,1166000
1734085,2019-12-17,17371,Surakarta,Jawa Tengah,P3748,BRAND_T,1,590000,590000
1733455,2019-12-17,13456,Jakarta Barat,DKI Jakarta,P3185,BRAND_S,16,240000,3840000
1734196,2019-12-17,0,unknown,unknown,P4009,BRAND_W,2,2039000,4078000
1734109,2019-12-17,16474,Jakarta Selatan,DKI Jakarta,P3320,BRAND_S,1,1395000,1395000
1734256,2019-12-17,13319,Yogyakarta,Yogyakarta,P0120,BRAND_A,12,590000,7080000
1734049,2019-12-17,14506,Jakarta Utara,DKI Jakarta,P1317,BRAND_F,1,310000,310000
1734040,2019-12-17,17360,Jakarta Pusat,DKI Jakarta,P2769,BRAND_P,1,450000,450000
1733566,2019-12-17,15877,Malang,Jawa Timur,P1691,BRAND_H,1,520000,520000
1734124,2019-12-17,17338,Tangerang,Banten,P3689,BRAND_T,5,310000,1550000
1734073,2019-12-17,12705,Denpasar,Bali,P1108,BRAND_D,4,2900000,11600000
1734202,2019-12-17,0,unknown,unknown,P3217,BRAND_S,7,2623000,18361000
1734196,2019-12-17,0,unknown,unknown,P1805,BRAND_H,1,2913000,2913000
1734202,2019-12-17,0,unknown,unknown,P1352,BRAND_F,5,873000,4365000
1733956,2019-12-17,15116,Surakarta,Jawa Tengah,P0068,BRAND_A,10,289000,2890000
1733566,2019-12-17,15877,Malang,Jawa Timur,P3443,BRAND_S,1,303000,303000
1734025,2019-12-17,14657,Jakarta Barat,DKI Jakarta,P3261,BRAND_S,1,520000,520000
1734124,2019-12-17,17338,Tangerang,Banten,P0797,BRAND_C,1,747000,747000
1734202,2019-12-17,0,unknown,unknown,P0119,BRAND_A,1,583000,583000
1734202,2019-12-17,0,unknown,unknown,P0219,BRAND_A,1,2039000,2039000
1734202,2019-12-17,0,unknown,unknown,P1468,BRAND_F,2,2913000,5826000
1733503,2019-12-17,17528,Jakarta Selatan,DKI Jakarta,P2783,BRAND_P,12,555000,6660000
1734202,2019-12-17,0,unknown,unknown,P1681,BRAND_H,2,1458000,2916000
1734049,2019-12-17,14506,Jakarta Utara,DKI Jakarta,P3027,BRAND_R,4,590000,2360000
1734175,2019-12-17,18249,Jakarta Barat,DKI Jakarta,P1285,BRAND_F,4,1325000,5300000
1734196,2019-12-17,0,unknown,unknown,P2164,BRAND_M,1,2039000,2039000
1733533,2019-12-17,0,unknown,unknown,P0167,BRAND_A,17,2913000,49521000
1733533,2019-12-17,0,unknown,unknown,P1802,BRAND_H,2,4373000,8746000
1734067,2019-12-17,17371,Surakarta,Jawa Tengah,P3311,BRAND_S,1,740000,740000
1734085,2019-12-17,17371,Surakarta,Jawa Tengah,P1741,BRAND_H,1,1045000,1045000
1734082,2019-12-17,15977,Surakarta,Jawa Tengah,P3202,BRAND_S,4,450000,1800000
1734034,2019-12-17,15150,Jakarta Pusat,DKI Jakarta,P3875,BRAND_V,12,450000,5400000
1734205,2019-12-17,14505,Jakarta Timur,DKI Jakarta,P2765,BRAND_P,1,450000,450000
1734196,2019-12-17,0,unknown,unknown,P3296,BRAND_S,1,2913000,2913000
1733533,2019-12-17,0,unknown,unknown,P3020,BRAND_R,2,1458000,2916000
1734244,2019-12-17,14051,Jakarta Selatan,DKI Jakarta,P1803,BRAND_H,24,1465000,35160000
1734196,2019-12-17,0,unknown,unknown,P3822,BRAND_V,4,873000,3492000
1734202,2019-12-17,0,unknown,unknown,P2585,BRAND_P,2,1164000,2328000
1734109,2019-12-17,16474,Jakarta Selatan,DKI Jakarta,P3588,BRAND_S,4,695000,2780000
1734055,2019-12-17,15311,Bogor,Jawa Barat,P3533,BRAND_S,12,310000,3720000
1734205,2019-12-17,14505,Jakarta Timur,DKI Jakarta,P1023,BRAND_D,2,450000,900000
1734124,2019-12-17,17338,Tangerang,Banten,P2069,BRAND_L,6,904000,5424000
1734049,2019-12-17,14506,Jakarta Utara,DKI Jakarta,P0071,BRAND_A,9,695000,6255000
1733680,2019-12-17,17073,Jakarta Timur,DKI Jakarta,P3220,BRAND_S,2,695000,1390000
1734136,2019-12-17,17297,Bekasi,Jawa Barat,P3586,BRAND_S,1,450000,450000
1733854,2019-12-17,17238,Jakarta Timur,DKI Jakarta,P3422,BRAND_S,2,1185000,2370000
1733608,2019-12-17,13268,Yogyakarta,Yogyakarta,P2897,BRAND_R,10,695000,6950000
1734082,2019-12-17,15977,Surakarta,Jawa Tengah,P1564,BRAND_G,108,149000,16092000
1734109,2019-12-17,16474,Jakarta Selatan,DKI Jakarta,P1838,BRAND_I,1,2987000,2987000
1734067,2019-12-17,17371,Surakarta,Jawa Tengah,P2651,BRAND_P,1,1325000,1325000
1733503,2019-12-17,17528,Jakarta Selatan,DKI Jakarta,P2019,BRAND_L,4,1325000,5300000
1733527,2019-12-17,16353,Surakarta,Jawa Tengah,P0784,BRAND_C,96,1745000,167520000
1733515,2019-12-17,16352,Jakarta Pusat,DKI Jakarta,P3597,BRAND_S,6,1500000,9000000
1734205,2019-12-17,14505,Jakarta Timur,DKI Jakarta,P2606,BRAND_P,2,450000,900000
1734217,2019-12-17,17759,Jakarta Selatan,DKI Jakarta,P2218,BRAND_M,1,2987000,2987000
1734238,2019-12-17,13985,Bekasi,Jawa Barat,P3745,BRAND_T,10,747000,7470000
1733566,2019-12-17,15877,Malang,Jawa Timur,P3333,BRAND_S,1,1045000,1045000
1733581,2019-12-17,16655,Jakarta Timur,DKI Jakarta,P3694,BRAND_T,12,159000,1908000
1734196,2019-12-17,0,unknown,unknown,P2064,BRAND_L,2,303000,606000
1734295,2019-12-17,12936,Semarang,Jawa Tengah,P1144,BRAND_D,20,450000,9000000
1733503,2019-12-17,17528,Jakarta Selatan,DKI Jakarta,P2516,BRAND_P,2,2637000,5274000
1734067,2019-12-17,17371,Surakarta,Jawa Tengah,P3203,BRAND_S,1,450000,450000
1733440,2019-12-17,14297,Surakarta,Jawa Tengah,P1854,BRAND_I,24,590000,14160000
1734253,2019-12-17,12465,Medan,Sumatra Utara,P3215,BRAND_S,6,1325000,7950000
1733551,2019-12-17,14911,Palangkaraya,Kalimantan Tengah,P0985,BRAND_D,18,289000,5202000
1733422,2019-12-17,15699,Jakarta Pusat,DKI Jakarta,P3285,BRAND_S,4,1325000,5300000
1734202,2019-12-17,0,unknown,unknown,P0263,BRAND_A,2,583000,1166000
1734265,2019-12-17,16376,Semarang,Jawa Tengah,P3647,BRAND_S,42,904000,37968000
1734280,2019-12-17,14911,Palangkaraya,Kalimantan Tengah,P3270,BRAND_S,12,450000,5400000
1733533,2019-12-17,0,unknown,unknown,P0847,BRAND_C,2,1164000,2328000
1734196,2019-12-17,0,unknown,unknown,P1578,BRAND_G,1,873000,873000
1734124,2019-12-17,17338,Tangerang,Banten,P1215,BRAND_E,4,740000,2960000
1734124,2019-12-17,17338,Tangerang,Banten,P3677,BRAND_T,8,450000,3600000
1733473,2019-12-17,15845,Bogor,Jawa Barat,P1103,BRAND_D,2,2900000,5800000
1734196,2019-12-17,0,unknown,unknown,P0114,BRAND_A,1,583000,583000
1734160,2019-12-17,14422,Jakarta Pusat,DKI Jakarta,P0072,BRAND_A,1,5245000,5245000
1733440,2019-12-17,14297,Surakarta,Jawa Tengah,P3865,BRAND_V,20,695000,13900000
1734124,2019-12-17,17338,Tangerang,Banten,P3330,BRAND_S,2,1395000,2790000
1734061,2019-12-17,16979,Jakarta Pusat,DKI Jakarta,P1951,BRAND_L,6,904000,5424000
1734124,2019-12-17,17338,Tangerang,Banten,P1304,BRAND_F,3,1500000,4500000
1734052,2019-12-17,13569,Jakarta Timur,DKI Jakarta,P3462,BRAND_S,1,303000,303000
1734124,2019-12-17,17338,Tangerang,Banten,P0797,BRAND_C,4,747000,2988000
1734223,2019-12-17,17590,Jakarta Pusat,DKI Jakarta,P0905,BRAND_C,2,747000,1494000
1734166,2019-12-17,13986,Purwokerto,Jawa Tengah,P3547,BRAND_S,3,1325000,3975000
1734202,2019-12-17,0,unknown,unknown,P1910,BRAND_J,2,1458000,2916000
1734196,2019-12-17,0,unknown,unknown,P0686,BRAND_C,1,1748000,1748000
1734202,2019-12-17,0,unknown,unknown,P0600,BRAND_B,1,1164000,1164000
1734202,2019-12-17,0,unknown,unknown,P2960,BRAND_R,5,1164000,5820000
1734049,2019-12-17,14506,Jakarta Utara,DKI Jakarta,P1319,BRAND_F,1,1325000,1325000
1733680,2019-12-17,17073,Jakarta Timur,DKI Jakarta,P3754,BRAND_T,5,1745000,8725000
1733431,2019-12-17,17949,Jakarta Selatan,DKI Jakarta,P2790,BRAND_P,1000,264000,264000000
1734202,2019-12-17,0,unknown,unknown,P4105,BRAND_W,5,1458000,7290000
1734040,2019-12-17,17360,Jakarta Pusat,DKI Jakarta,P3628,BRAND_S,1,450000,450000
1733566,2019-12-17,15877,Malang,Jawa Timur,P1690,BRAND_H,1,520000,520000
1734208,2019-12-17,14329,Jakarta Selatan,DKI Jakarta,P2954,BRAND_R,20,299000,5980000
1734067,2019-12-17,17371,Surakarta,Jawa Tengah,P3588,BRAND_S,1,695000,695000
1734100,2019-12-17,12656,Makassar,Sulawesi Selatan,P0468,BRAND_B,2,2987000,5974000
1734073,2019-12-17,12705,Denpasar,Bali,P1847,BRAND_I,2,2865000,5730000
1733422,2019-12-17,15699,Jakarta Pusat,DKI Jakarta,P3658,BRAND_S,2,3494000,6988000
1734202,2019-12-17,0,unknown,unknown,P0063,BRAND_A,1,2039000,2039000
1734124,2019-12-17,17338,Tangerang,Banten,P2431,BRAND_P,4,159000,636000
1734196,2019-12-17,0,unknown,unknown,P1148,BRAND_D,2,1164000,2328000
1734196,2019-12-17,0,unknown,unknown,P0734,BRAND_C,1,583000,583000
1734205,2019-12-17,14505,Jakarta Timur,DKI Jakarta,P2765,BRAND_P,1,450000,450000
1734097,2019-12-17,16633,Jakarta Selatan,DKI Jakarta,P0652,BRAND_C,12,590000,7080000
1734196,2019-12-17,0,unknown,unknown,P3036,BRAND_R,1,303000,303000
1734091,2019-12-17,15498,Semarang,Jawa Tengah,P2281,BRAND_M,24,310000,7440000
1734196,2019-12-17,0,unknown,unknown,P0681,BRAND_C,2,159000,318000
1734205,2019-12-17,14505,Jakarta Timur,DKI Jakarta,P1577,BRAND_G,2,1934000,3868000
1734223,2019-12-17,17590,Jakarta Pusat,DKI Jakarta,P4070,BRAND_W,1,5245000,5245000
1734160,2019-12-17,14422,Jakarta Pusat,DKI Jakarta,P0827,BRAND_C,12,303000,3636000
1734100,2019-12-17,12656,Makassar,Sulawesi Selatan,P1910,BRAND_J,10,740000,7400000
1734226,2019-12-17,15039,Jakarta Pusat,DKI Jakarta,P1236,BRAND_E,1,4475000,4475000
1733815,2019-12-17,15525,Jakarta Timur,DKI Jakarta,P3341,BRAND_S,2,205000,410000
1734196,2019-12-17,0,unknown,unknown,P0817,BRAND_C,5,583000,2915000
1734052,2019-12-17,13569,Jakarta Timur,DKI Jakarta,P0422,BRAND_B,2,1325000,2650000
1734217,2019-12-17,17759,Jakarta Selatan,DKI Jakarta,P1030,BRAND_D,8,450000,3600000
1734046,2019-12-17,12971,Jakarta Pusat,DKI Jakarta,P3654,BRAND_S,48,310000,14880000
1734190,2019-12-17,16929,Jakarta Utara,DKI Jakarta,P2641,BRAND_P,8,695000,5560000
1734196,2019-12-17,0,unknown,unknown,P0870,BRAND_C,6,873000,5238000
1734196,2019-12-17,0,unknown,unknown,P4059,BRAND_W,2,2795000,5590000
1734058,2019-12-17,17360,Jakarta Pusat,DKI Jakarta,P2184,BRAND_M,1,1325000,1325000
1734202,2019-12-17,0,unknown,unknown,P1680,BRAND_H,1,1458000,1458000
1734100,2019-12-17,12656,Makassar,Sulawesi Selatan,P0167,BRAND_A,4,1325000,5300000
1734202,2019-12-17,0,unknown,unknown,P3853,BRAND_V,1,1164000,1164000
1734259,2019-12-17,17519,Jakarta Pusat,DKI Jakarta,P2204,BRAND_M,4,1325000,5300000
1734049,2019-12-17,14506,Jakarta Utara,DKI Jakarta,P1312,BRAND_F,2,1745000,3490000
1734202,2019-12-17,0,unknown,unknown,P1736,BRAND_H,1,1164000,1164000
1734196,2019-12-17,0,unknown,unknown,P3929,BRAND_W,1,5833000,5833000
1734205,2019-12-17,14505,Jakarta Timur,DKI Jakarta,P1569,BRAND_G,1,1325000,1325000
1734079,2019-12-17,17659,Jakarta Pusat,DKI Jakarta,P1097,BRAND_D,2,2900000,5800000
1734124,2019-12-17,17338,Tangerang,Banten,P3362,BRAND_S,6,310000,1860000
1734202,2019-12-17,0,unknown,unknown,P0623,BRAND_B,4,583000,2332000
1734235,2019-12-17,12586,Bandar Lampung,Lampung,P3710,BRAND_T,24,54000,1296000
1734196,2019-12-17,0,unknown,unknown,P0041,BRAND_A,10,583000,5830000
1734073,2019-12-17,12705,Denpasar,Bali,P1199,BRAND_E,12,450000,5400000
1734079,2019-12-17,17659,Jakarta Pusat,DKI Jakarta,P1469,BRAND_F,8,1325000,10600000
1734109,2019-12-17,16474,Jakarta Selatan,DKI Jakarta,P0084,BRAND_A,5,450000,2250000
1734196,2019-12-17,0,unknown,unknown,P2576,BRAND_P,2,4664000,9328000
1734082,2019-12-17,15977,Surakarta,Jawa Tengah,P4080,BRAND_W,20,113000,2260000
1734124,2019-12-17,17338,Tangerang,Banten,P4075,BRAND_W,6,1045000,6270000
1733758,2019-12-17,17075,Jakarta Barat,DKI Jakarta,P1106,BRAND_D,1,2900000,2900000
1734097,2019-12-17,16633,Jakarta Selatan,DKI Jakarta,P0119,BRAND_A,12,303000,3636000
1734226,2019-12-17,15039,Jakarta Pusat,DKI Jakarta,P1193,BRAND_E,1,2095000,2095000
1733680,2019-12-17,17073,Jakarta Timur,DKI Jakarta,P0098,BRAND_A,1,450000,450000
1733566,2019-12-17,15877,Malang,Jawa Timur,P3748,BRAND_T,1,590000,590000
1733434,2019-12-17,16311,Jakarta Selatan,DKI Jakarta,P3215,BRAND_S,6,1325000,7950000
1734202,2019-12-17,0,unknown,unknown,P1941,BRAND_K,2,159000,318000
1734265,2019-12-17,16376,Semarang,Jawa Tengah,P1562,BRAND_G,2,904000,1808000
1733566,2019-12-17,15877,Malang,Jawa Timur,P0596,BRAND_B,2,149000,298000
1734265,2019-12-17,16376,Semarang,Jawa Tengah,P1703,BRAND_H,4,590000,2360000
1734202,2019-12-17,0,unknown,unknown,P0723,BRAND_C,1,1164000,1164000
1734109,2019-12-17,16474,Jakarta Selatan,DKI Jakarta,P3077,BRAND_R,3,590000,1770000
1734124,2019-12-17,17338,Tangerang,Banten,P1072,BRAND_D,24,159000,3816000
1733680,2019-12-17,17073,Jakarta Timur,DKI Jakarta,P1518,BRAND_G,2,695000,1390000
1734253,2019-12-17,12465,Medan,Sumatra Utara,P0818,BRAND_C,12,310000,3720000
1734196,2019-12-17,0,unknown,unknown,P3516,BRAND_S,1,583000,583000
1734253,2019-12-17,12465,Medan,Sumatra Utara,P0797,BRAND_C,6,747000,4482000
1733608,2019-12-17,13268,Yogyakarta,Yogyakarta,P2756,BRAND_P,4,159000,636000
1734061,2019-12-17,16979,Jakarta Pusat,DKI Jakarta,P1709,BRAND_H,1,450000,450000
1734265,2019-12-17,16376,Semarang,Jawa Tengah,P1492,BRAND_G,6,1745000,10470000
1734079,2019-12-17,17659,Jakarta Pusat,DKI Jakarta,P2904,BRAND_R,2,2987000,5974000
1734196,2019-12-17,0,unknown,unknown,P1147,BRAND_D,10,159000,1590000
1734196,2019-12-17,0,unknown,unknown,P1908,BRAND_J,2,1458000,2916000
1734124,2019-12-17,17338,Tangerang,Banten,P1034,BRAND_D,2,2095000,4190000
1734025,2019-12-17,14657,Jakarta Barat,DKI Jakarta,P3354,BRAND_S,10,450000,4500000
1734040,2019-12-17,17360,Jakarta Pusat,DKI Jakarta,P2766,BRAND_P,1,450000,450000
1734172,2019-12-17,12920,Purwokerto,Jawa Tengah,P0682,BRAND_C,12,159000,1908000
1734238,2019-12-17,13985,Bekasi,Jawa Barat,P1896,BRAND_J,10,740000,7400000
1733641,2019-12-17,14515,Jakarta Timur,DKI Jakarta,P4071,BRAND_W,6,1045000,6270000
1733437,2019-12-17,16956,Jakarta Barat,DKI Jakarta,P3716,BRAND_T,4,1465000,5860000
1734196,2019-12-17,0,unknown,unknown,P0874,BRAND_C,2,2039000,4078000
1734202,2019-12-17,0,unknown,unknown,P0760,BRAND_C,1,2913000,2913000
1734028,2019-12-17,14467,Jakarta Selatan,DKI Jakarta,P0577,BRAND_B,1,1325000,1325000
1733554,2019-12-17,13267,Yogyakarta,Yogyakarta,P2964,BRAND_R,8,1500000,12000000
1734196,2019-12-17,0,unknown,unknown,P0581,BRAND_B,1,8748000,8748000
1734265,2019-12-17,16376,Semarang,Jawa Tengah,P1172,BRAND_E,13,79000,1027000
1733494,2019-12-17,16748,Depok,Jawa Barat,P3631,BRAND_S,10,310000,3100000
1733533,2019-12-17,0,unknown,unknown,P3020,BRAND_R,1,2637000,2637000
1734100,2019-12-17,12656,Makassar,Sulawesi Selatan,P2889,BRAND_R,2,2987000,5974000
1734121,2019-12-17,13322,Yogyakarta,Yogyakarta,P2157,BRAND_M,2,1164000,2328000
1734076,2019-12-17,16722,Bekasi,Jawa Barat,P4134,BRAND_W,25,159000,3975000
1734196,2019-12-17,0,unknown,unknown,P1753,BRAND_H,10,873000,8730000
1734217,2019-12-17,17759,Jakarta Selatan,DKI Jakarta,P3356,BRAND_S,1,450000,450000
1734202,2019-12-17,0,unknown,unknown,P0812,BRAND_C,18,352000,6336000
1734196,2019-12-17,0,unknown,unknown,P4027,BRAND_W,4,1164000,4656000
1734205,2019-12-17,14505,Jakarta Timur,DKI Jakarta,P2865,BRAND_R,1,1045000,1045000
